rank,rankType,officialRank,officialMarketShare,estimatedScore,title,source,libraryId,popularityRank,snippets,tokens,updateUtc,updateAgo,trustScore,verified,benchmarkScore,type,docsRepoUrl,docsSiteUrl,score_popularity,score_snippets,score_tokens,score_trust,score_verified,score_recency
633,estimated,,,0.523569,Fluent Bit,/fluent/fluent-bit-docs,,2193,1146,237978,2025-10-28T22:52:27.893000Z,4mo,9.6,True,82.5,repo,https://github.com/fluent/fluent-bit-docs,,0.384304,0.48915,0.652982,0.96,1.0,0.177091
634,estimated,,,0.523478,Beads,/steveyegge/beads,,1193,1825,446902,2026-03-03T23:58:04.257000Z,13d,8.2,,79.2,repo,https://github.com/steveyegge/beads,,0.443697,0.521435,0.68622,0.82,0.0,0.691893
635,estimated,,,0.523424,Mattermost,/mattermost/docs,,3904,4367,1020686,2025-08-07T03:50:38.290000Z,7mo,9.4,True,43.2,repo,https://github.com/mattermost/docs,,0.328024,0.581993,0.729781,0.94,1.0,0.118954
636,estimated,,,0.523168,SQLite VEC,/asg017/sqlite-vec,,1255,156,38640,2026-02-15T05:40:25.052000Z,1mo,9.7,True,66.4,repo,https://github.com/asg017/sqlite-vec,,0.438755,0.351071,0.557098,0.97,1.0,0.498989
637,estimated,,,0.523102,EMQX,/emqx/emqx-docs,,2945,1481,507419,2025-11-14T01:37:28.460000Z,4mo,9.8,True,75.5,repo,https://github.com/emqx/emqx-docs,,0.355534,0.506942,0.692918,0.98,1.0,0.195707
638,estimated,,,0.523046,Nitro,/nitrojs/nitro,,627,472,109869,2026-03-13T02:36:11.075000Z,4d,7.4,,78.6,repo,https://github.com/nitrojs/nitro,,0.506419,0.427646,0.612216,0.74,0.0,0.875925
639,estimated,,,0.523044,Fluent UI,/microsoft/fluentui,,5135,6048,1086565,2025-09-30T16:26:24.137000Z,5mo,9.9,True,58.2,repo,https://github.com/microsoft/fluentui,,0.301275,0.6046,0.73308,0.99,1.0,0.151766
640,estimated,,,0.522929,Drizzle ORM,/drizzle-team/drizzle-orm,,571,437,95256,2026-03-09T15:27:35.735000Z,7d,7.6,,87,repo,https://github.com/drizzle-team/drizzle-orm,,0.515536,0.422308,0.604688,0.76,0.0,0.795465
641,estimated,,,0.522816,React i18next,/i18next/react-i18next,,431,169,59035,2026-03-09T03:33:16.724000Z,8d,8.1,,79.5,repo,https://github.com/i18next/react-i18next,,0.542939,0.356595,0.579453,0.81,0.0,0.785138
642,estimated,,,0.522676,Crawlee,/apify/crawlee,,1652,264,79326,2026-02-02T09:50:53.996000Z,1mo,10,True,79.3,repo,https://github.com/apify/crawlee,,0.411943,0.387418,0.595036,1.0,1.0,0.411254
643,estimated,,,0.522493,.NET Runtime,/dotnet/runtime,,1059,3528,1316871,2025-11-12T09:41:16.388000Z,4mo,8.3,,74.9,repo,https://github.com/dotnet/runtime,,0.455317,0.567184,0.74322,0.83,0.0,0.193605
644,estimated,,,0.522003,Superpowers,/obra/superpowers,,1702,227,87821,2026-02-20T18:39:31.073000Z,24d,9.5,True,42,repo,https://github.com/obra/superpowers,,0.409034,0.376977,0.600402,0.95,1.0,0.549647
645,estimated,,,0.522,MadelineProto,/danog/madelineprotodocs,,6390,9083,1868876,2025-07-02T11:54:39.373000Z,8mo,10,True,,repo,https://github.com/danog/madelineprotodocs,,0.279934,0.632833,0.761685,1.0,1.0,0.104217
646,estimated,,,0.521725,Model Context Protocol C# SDK,/modelcontextprotocol/csharp-sdk,,406,144,44031,2026-03-12T12:51:14.950000Z,4d,7.8,,90.7,repo,https://github.com/modelcontextprotocol/csharp-sdk,,0.548758,0.34555,0.563987,0.78,0.0,0.861515
647,estimated,,,0.521626,Next Sanity,/sanity-io/next-sanity,,868,141,26881,2025-10-21T17:20:46.541000Z,4mo,10,True,81.9,repo,https://github.com/sanity-io/next-sanity,,0.474712,0.344099,0.537959,1.0,1.0,0.169842
648,estimated,,,0.521539,Azure REST API Specifications,/azure/azure-rest-api-specs,,6463,9562,2113271,2025-09-30T00:19:01.289000Z,5mo,9.6,True,59,repo,https://github.com/azure/azure-rest-api-specs,,0.278825,0.636401,0.768167,0.96,1.0,0.151252
649,estimated,,,0.521269,C++,/microsoftdocs/cpp-docs,,3894,46007,12329392,2025-08-20T03:52:27.509000Z,6mo,8.9,,,repo,https://github.com/microsoftdocs/cpp-docs,,0.328274,0.745474,0.861197,0.89,0.0,0.12542
650,estimated,,,0.521019,Pytest Asyncio,/pytest-dev/pytest-asyncio,,555,49,12089,2025-12-30T20:39:07.247000Z,2mo,9.5,True,73.5,repo,https://github.com/pytest-dev/pytest-asyncio,,0.518306,0.271624,0.495812,0.95,1.0,0.281697
651,estimated,,,0.520974,NestJS,/nestjs/nest,,1343,105,23681,2026-03-06T21:09:07.897000Z,10d,9.5,True,85.1,repo,https://github.com/nestjs/nest,,0.432144,0.323797,0.531274,0.95,1.0,0.741169
652,estimated,,,0.520725,Hono,/llmstxt/hono_dev_llms-full_txt,,2680,552,110671,2026-02-26T23:30:24.575000Z,18d,9.6,True,80.7,llmstxt,https://hono.dev/llms-full.txt,,0.364735,0.438495,0.6126,0.96,1.0,0.62011
653,estimated,,,0.520702,Highcharts JS,/highcharts/highcharts,,2052,993,158645,2025-10-16T21:20:55.953000Z,5mo,9.6,True,81.1,repo,https://github.com/highcharts/highcharts,,0.390788,0.47921,0.631593,0.96,1.0,0.165318
654,estimated,,,0.520607,OpenTelemetry .NET,/open-telemetry/opentelemetry-dotnet,,1047,202,69505,2025-11-20T14:35:54.045000Z,3mo,9.3,True,96.9,repo,https://github.com/open-telemetry/opentelemetry-dotnet,,0.456428,0.368913,0.588065,0.93,1.0,0.20443
655,estimated,,,0.520545,Amazon Bedrock Agentcore,/awslabs/amazon-bedrock-agentcore-samples,,2963,1752,465771,2025-09-09T03:05:25.152000Z,6mo,9.7,True,81.5,repo,https://github.com/awslabs/amazon-bedrock-agentcore-samples,,0.354939,0.518602,0.688401,0.97,1.0,0.136843
656,estimated,,,0.520172,OpenTelemetry,/open-telemetry/opentelemetry-specification,,1915,1059,200575,2025-06-17T14:55:53.250000Z,9mo,9.3,True,,repo,https://github.com/open-telemetry/opentelemetry-specification,,0.39753,0.483673,0.643963,0.93,1.0,0.099096
657,estimated,,,0.520139,Adaptive Cards,/microsoft/adaptivecards,,3899,4833,347677,2025-06-02T12:38:18.551000Z,9mo,9.9,True,63.9,repo,https://github.com/microsoft/adaptivecards,,0.328149,0.589031,0.672977,0.99,1.0,0.09439
658,estimated,,,0.520025,Magic UI,/magicuidesign/magicui,,545,971,719858,2025-12-19T18:04:05.088000Z,2mo,7.1,,74,repo,https://github.com/magicuidesign/magicui,,0.520077,0.477655,0.711364,0.71,0.0,0.255091
659,estimated,,,0.519802,Unity Entities,/needle-mirror/com.unity.entities,,2027,279,133105,2026-02-19T09:48:57.448000Z,25d,9.5,True,82.4,repo,https://github.com/needle-mirror/com.unity.entities,,0.391984,0.391241,0.622335,0.95,1.0,0.536203
660,estimated,,,0.519796,lazygit,/jesseduffield/lazygit,,2332,1326,210455,2025-09-05T10:11:02.414000Z,6mo,9.6,True,46,repo,https://github.com/jesseduffield/lazygit,,0.378307,0.499271,0.646499,0.96,1.0,0.134569
661,estimated,,,0.519539,Postgres.js,/porsager/postgres,,966,106,31924,2026-01-21T11:07:33.031000Z,1mo,9.6,True,93.8,repo,https://github.com/porsager/postgres,,0.464281,0.324449,0.547028,0.96,1.0,0.35338
662,estimated,,,0.519511,GORM,/go-gorm/gorm.io,,1057,9125,2123931,2025-09-02T10:24:04.970000Z,6mo,6.6,,75.1,repo,https://github.com/go-gorm/gorm.io,,0.455501,0.633153,0.768433,0.66,0.0,0.132788
663,estimated,,,0.51948,Great Expectations,/great-expectations/great_expectations,,3523,3065,863494,2025-07-28T15:35:57.322000Z,7mo,9.2,True,64.9,repo,https://github.com/great-expectations/great_expectations,,0.338046,0.557418,0.72096,0.92,1.0,0.114632
664,estimated,,,0.519478,AWS SDK for Java v2,/aws/aws-sdk-java-v2,,1736,343,130167,2026-01-12T14:39:49.088000Z,2mo,9.6,True,65.1,repo,https://github.com/aws/aws-sdk-java-v2,,0.407104,0.405534,0.621158,0.96,1.0,0.32001
665,estimated,,,0.519106,Hugging Face Datasets,/huggingface/datasets,,1473,514,67477,2025-10-11T02:38:07.254000Z,5mo,9.6,True,88.9,repo,https://github.com/huggingface/datasets,,0.423131,0.433552,0.586503,0.96,1.0,0.160215
666,estimated,,,0.519095,AG Charts,/ag-grid/ag-charts,,2079,315,207259,2026-01-27T13:08:30.814000Z,1mo,9.8,True,79.8,repo,https://github.com/ag-grid/ag-charts,,0.389513,0.399639,0.645692,0.98,1.0,0.380661
667,estimated,,,0.518865,Ty,/astral-sh/ty,,2737,239,49742,2026-03-17T08:24:50.417000Z,10m,9.4,True,73.5,repo,https://github.com/astral-sh/ty,,0.362681,0.380538,0.570419,0.94,1.0,0.999754
668,estimated,,,0.518833,Hugo,/gohugoio/hugo,,3532,2215,476163,2026-01-09T01:09:14.447000Z,2mo,9.1,True,79.4,repo,https://github.com/gohugoio/hugo,,0.337797,0.534876,0.689565,0.91,1.0,0.308294
669,estimated,,,0.518788,Kotlin Multiplatform,/jetbrains/kotlin-multiplatform-dev-docs,,1930,698,171463,2025-10-30T11:46:41.359000Z,4mo,9.5,True,73,repo,https://github.com/jetbrains/kotlin-multiplatform-dev-docs,,0.396769,0.454763,0.635692,0.95,1.0,0.178713
670,estimated,,,0.518773,Oracle Python Driver,/oracle/python-oracledb,,2874,1630,303925,2025-08-13T20:15:56.952000Z,7mo,9.9,True,87.4,repo,https://github.com/oracle/python-oracledb,,0.357915,0.513594,0.665883,0.99,1.0,0.122193
671,estimated,,,0.518742,SketchUp Ruby API,/sketchup/ruby-api-docs,,3416,4095,555442,2025-06-26T16:18:59.847000Z,8mo,9,True,87.1,repo,https://github.com/sketchup/ruby-api-docs,,0.341056,0.577529,0.697688,0.9,1.0,0.102153
672,estimated,,,0.518694,Synapse,/element-hq/synapse,,3994,3681,562616,2025-08-21T09:31:16.845000Z,6mo,9.7,True,,repo,https://github.com/element-hq/synapse,,0.3258,0.57013,0.698365,0.97,1.0,0.126071
673,estimated,,,0.518546,Inngest JS,/inngest/inngest-js,,1014,170,41821,2025-08-15T17:46:12.389000Z,7mo,10,True,68.7,repo,https://github.com/inngest/inngest-js,,0.459552,0.357002,0.561271,1.0,1.0,0.123144
674,estimated,,,0.518533,Style Dictionary,/amzn/style-dictionary,,2970,326,74790,2026-03-16T13:41:54.703000Z,18h,9.1,True,88.9,repo,https://github.com/amzn/style-dictionary,,0.354709,0.402015,0.59193,0.91,1.0,0.974432
675,estimated,,,0.518397,Doctrine ORM,/doctrine/orm,,1823,662,119382,2025-10-24T17:21:39.420000Z,4mo,9.6,True,94.7,repo,https://github.com/doctrine/orm,,0.402334,0.451092,0.616596,0.96,1.0,0.172777
676,estimated,,,0.518397,JDK,/openjdk/jdk,,2024,15402,4839750,2025-08-19T16:17:01.831000Z,6mo,8,,39.8,repo,https://github.com/openjdk/jdk,,0.392129,0.669497,0.811873,0.8,0.0,0.125167
677,estimated,,,0.518208,Lance,/lancedb/lance,,2906,459,153860,2026-03-05T16:24:10.413000Z,11d,9.2,True,84.9,repo,https://github.com/lancedb/lance,,0.356835,0.425711,0.629978,0.92,1.0,0.719865
678,estimated,,,0.517938,Deep Agents,/langchain-ai/deepagentsjs,,1167,104,34020,2026-02-22T00:29:15.158000Z,23d,9.2,True,67.6,repo,https://github.com/langchain-ai/deepagentsjs,,0.445846,0.323139,0.550382,0.92,1.0,0.562455
679,estimated,,,0.517671,Claude Code Plugins Directory,/anthropics/claude-plugins-official,,2739,833,248097,2026-02-21T10:19:38.757000Z,23d,8.5,True,79.5,repo,https://github.com/anthropics/claude-plugins-official,,0.36261,0.467024,0.655178,0.85,1.0,0.556301
680,estimated,,,0.517381,Azure Monitor,/microsoftdocs/azure-monitor-docs,,1624,4822,1918343,2025-11-17T16:33:55.820000Z,3mo,8.9,,85.6,repo,https://github.com/microsoftdocs/azure-monitor-docs,,0.413611,0.588873,0.763063,0.89,0.0,0.200444
681,estimated,,,0.517364,NATS.js,/nats-io/nats.js,,2170,810,171426,2025-10-23T20:43:00.830000Z,4mo,9.7,True,85.3,repo,https://github.com/nats-io/nats.js,,0.385333,0.465082,0.63568,0.97,1.0,0.171925
682,estimated,,,0.517362,AG-UI,/ag-ui-protocol/ag-ui,,631,1227,288972,2026-03-03T20:51:27.570000Z,13d,5.7,,76.9,repo,https://github.com/ag-ui-protocol/ag-ui,,0.505799,0.493888,0.663222,0.57,0.0,0.689831
683,estimated,,,0.517299,ESP-IDF,/espressif/esp-idf,,10745,3385,1346906,2026-03-16T12:20:00.239000Z,20h,9.1,True,86.1,repo,https://github.com/espressif/esp-idf,,0.229208,0.564311,0.744409,0.91,1.0,0.972635
684,estimated,,,0.517075,Gemini Developer API,/llmstxt/ai_google_dev_gemini-api_llms_txt,,718,833,356000,2025-11-25T18:00:20.681000Z,3mo,9,,81.1,llmstxt,https://ai.google.dev/gemini-api/docs/llms.txt,,0.493209,0.467024,0.674225,0.9,0.0,0.211853
685,estimated,,,0.51688,Filament,/google/filament,,3966,21306,7703346,2026-01-18T15:01:47.321000Z,1mo,8.9,,72.2,repo,https://github.com/google/filament,,0.326486,0.692026,0.836389,0.89,0.0,0.341952
686,estimated,,,0.516773,Marimo,/marimo-team/marimo,,768,1162,258397,2026-01-23T18:24:19.377000Z,1mo,8.3,,77.8,repo,https://github.com/marimo-team/marimo,,0.486646,0.490112,0.657324,0.83,0.0,0.363235
687,estimated,,,0.516472,Encore,/encoredev/encore,,4540,1255,335314,2026-03-09T14:39:51.220000Z,7d,8.6,True,91.8,repo,https://github.com/encoredev/encore,,0.313295,0.495453,0.671068,0.86,1.0,0.794766
688,estimated,,,0.516438,GPUI Component,/longbridge/gpui-component,,2479,876,178892,2026-01-18T14:15:44.408000Z,1mo,9.2,True,76.7,repo,https://github.com/longbridge/gpui-component,,0.372343,0.470514,0.637929,0.92,1.0,0.341827
689,estimated,,,0.516274,Qwik,/qwikdev/qwik,,890,1962,465826,2026-02-13T08:55:08.866000Z,1mo,7.1,,79.2,repo,https://github.com/qwikdev/qwik,,0.472271,0.526458,0.688407,0.71,0.0,0.483978
690,estimated,,,0.516245,Rig,/0xplaygrounds/rig,,1367,149,37807,2026-02-20T23:29:18.016000Z,24d,9.2,True,71.6,repo,https://github.com/0xplaygrounds/rig,,0.430417,0.347904,0.555949,0.92,1.0,0.551681
691,estimated,,,0.516194,Marten,/jasperfx/marten,,1013,853,263497,2026-03-07T17:51:25.852000Z,9d,7.9,,83.4,repo,https://github.com/jasperfx/marten,,0.459648,0.468669,0.658355,0.79,0.0,0.75731
692,estimated,,,0.516132,React Native Unistyles,/jpudysz/react-native-unistyles,,1470,242,78170,2025-12-31T19:51:12.416000Z,2mo,9.6,True,83.8,repo,https://github.com/jpudysz/react-native-unistyles,,0.42333,0.381401,0.594262,0.96,1.0,0.284277
693,estimated,,,0.51606,QGIS,/qgis/qgis-documentation,,5988,1323,603824,2026-03-10T20:39:45.203000Z,6d,9.1,True,90,repo,https://github.com/qgis/qgis-documentation,,0.286276,0.499114,0.702093,0.91,1.0,0.821985
694,estimated,,,0.516045,Buildkite,/buildkite/docs,,4591,2851,1023426,2025-10-23T15:29:15.756000Z,4mo,9.7,True,79.3,repo,https://github.com/buildkite/docs,,0.312204,0.552395,0.729923,0.97,1.0,0.171711
695,estimated,,,0.515973,GreptimeDB,/greptimeteam/docs,,10570,19695,4858281,2025-08-08T16:08:33.118000Z,7mo,9.7,True,,repo,https://github.com/greptimeteam/docs,,0.23081,0.686567,0.812075,0.97,1.0,0.119672
696,estimated,,,0.515921,Egui,/emilk/egui,,751,55,23787,2025-12-04T21:17:29.011000Z,3mo,9.9,True,57.4,repo,https://github.com/emilk/egui,,0.488828,0.279493,0.53151,0.99,1.0,0.226465
697,estimated,,,0.515827,Koishi,/koishijs/docs,,6204,6361,2290539,2025-08-12T11:34:23.986000Z,7mo,9.5,True,,repo,https://github.com/koishijs/docs,,0.282817,0.608103,0.772416,0.95,1.0,0.121519
698,estimated,,,0.515691,Pine Script,/mmmy/pine-script-doc-v6,,657,1652,338516,2025-10-15T16:44:03.027000Z,5mo,7.8,,94.9,repo,https://github.com/mmmy/pine-script-doc-v6,,0.501863,0.514524,0.671569,0.78,0.0,0.164239
699,estimated,,,0.515691,Go Redis,/redis/go-redis,,963,84,37519,2026-02-05T22:07:00.154000Z,1mo,9,True,88.7,repo,https://github.com/redis/go-redis,,0.464584,0.308467,0.555545,0.9,1.0,0.43205
700,estimated,,,0.515569,Azure SDK for Java,/azure/azure-sdk-for-java,,8055,12576,3085858,2025-05-15T08:41:31.881000Z,10mo,9.6,True,,repo,https://github.com/azure/azure-sdk-for-java,,0.257333,0.655423,0.788136,0.96,1.0,0.089287
701,estimated,,,0.515126,Qlib,/microsoft/qlib,,1545,356,63171,2025-10-26T15:41:06.497000Z,4mo,9.9,True,72.8,repo,https://github.com/microsoft/qlib,,0.418476,0.40811,0.583025,0.99,1.0,0.174719
702,estimated,,,0.515024,Svelte,/llmstxt/svelte_dev_svelte_llms_txt,,2039,6599,1208324,2025-09-12T18:29:20.868000Z,6mo,9.9,,83.7,llmstxt,https://svelte.dev/docs/svelte/llms.txt,,0.391408,0.610653,0.738683,0.99,0.0,0.139155
703,estimated,,,0.514946,.NET Extensions,/dotnet/extensions,,484,302,85961,2026-02-11T10:48:42.278000Z,1mo,8.3,,88.9,repo,https://github.com/dotnet/extensions,,0.531642,0.396723,0.599273,0.83,0.0,0.469429
704,estimated,,,0.51492,Ubuntu Server,/canonical/ubuntu-server-documentation,,4024,1137,378641,2026-02-20T09:43:21.548000Z,24d,9.2,True,79.3,repo,https://github.com/canonical/ubuntu-server-documentation,,0.325069,0.488603,0.677477,0.92,1.0,0.545923
705,estimated,,,0.514912,Raycast Extensions,/raycast/extensions,,5980,6451,2122314,2025-10-30T20:13:18.800000Z,4mo,9,True,77,repo,https://github.com/raycast/extensions,,0.286407,0.609078,0.768393,0.9,1.0,0.179088
706,estimated,,,0.514784,Wolverine,/jasperfx/wolverine,,772,950,305033,2026-02-06T19:26:33.444000Z,1mo,7.9,,79.8,repo,https://github.com/jasperfx/wolverine,,0.48614,0.476139,0.666075,0.79,0.0,0.437651
707,estimated,,,0.51452,Argo Workflows,/argoproj/argo-workflows,,1949,788,189716,2025-05-26T09:46:06.708000Z,9mo,9.3,True,92.6,repo,https://github.com/argoproj/argo-workflows,,0.395813,0.463172,0.641027,0.93,1.0,0.092322
708,estimated,,,0.514339,Freqtrade,/freqtrade/freqtrade,,809,642,221052,2026-02-20T18:15:13.672000Z,24d,8.3,,87.3,repo,https://github.com/freqtrade/freqtrade,,0.481575,0.448965,0.64909,0.83,0.0,0.549477
709,estimated,,,0.514172,Salt,/saltstack/salt,,5948,6669,1614226,2025-07-26T08:59:32.757000Z,7mo,9.4,True,,repo,https://github.com/saltstack/salt,,0.28693,0.611385,0.753959,0.94,1.0,0.113644
710,estimated,,,0.514036,Rust for Windows,/microsoft/windows-rs,,1543,281,62297,2025-11-30T16:18:47.390000Z,3mo,9.9,True,59,repo,https://github.com/microsoft/windows-rs,,0.418602,0.391736,0.58229,0.99,1.0,0.219494
711,estimated,,,0.514021,Presidio,/microsoft/presidio,,2035,458,138048,2025-11-18T02:36:04.175000Z,3mo,9.9,True,95.7,repo,https://github.com/microsoft/presidio,,0.3916,0.425559,0.624258,0.99,1.0,0.201006
712,estimated,,,0.513917,Consul,/hashicorp/consul,,6261,6059,1310894,2025-09-03T02:01:46.965000Z,6mo,9.8,True,79,repo,https://github.com/hashicorp/consul,,0.281925,0.604726,0.74298,0.98,1.0,0.133172
713,estimated,,,0.513557,Click,/pallets/click,,583,332,86848,2026-02-12T11:07:51.778000Z,1mo,8.8,,88.6,repo,https://github.com/pallets/click,,0.51351,0.403278,0.599814,0.88,0.0,0.476992
714,estimated,,,0.513297,Shadcn Svelte,/huntabyte/shadcn-svelte,,1818,423,92226,2025-12-18T22:46:53.646000Z,2mo,9.5,True,76.2,repo,https://github.com/huntabyte/shadcn-svelte,,0.402602,0.420052,0.602983,0.95,1.0,0.25336
715,estimated,,,0.513277,Konva.js,/konvajs/site,,1123,5493,865949,2025-09-20T07:19:09.057000Z,5mo,7.6,,89.2,repo,https://github.com/konvajs/site,,0.449594,0.597918,0.72111,0.76,0.0,0.144194
716,estimated,,,0.513195,Solace Agent Mesh,/solacelabs/solace-agent-mesh,,3104,717,229781,2026-02-11T13:52:58.327000Z,1mo,9.3,True,51.3,repo,https://github.com/solacelabs/solace-agent-mesh,,0.350402,0.456625,0.651133,0.93,1.0,0.470371
717,estimated,,,0.513155,Portainer,/portainer/portainer-docs,,2865,398,197332,2026-02-13T16:33:16.026000Z,1mo,9.8,True,56.8,repo,https://github.com/portainer/portainer-docs,,0.358221,0.415833,0.643103,0.98,1.0,0.486475
718,estimated,,,0.513133,AWS SDK for Rust,/awslabs/aws-sdk-rust,,2962,909,302165,2025-12-11T18:17:01.426000Z,3mo,9.7,True,59.3,repo,https://github.com/awslabs/aws-sdk-rust,,0.354972,0.473079,0.665577,0.97,1.0,0.238861
719,estimated,,,0.513101,OpenAI .NET,/openai/openai-dotnet,,1115,96,33021,2026-02-11T20:32:21.133000Z,1mo,9.1,True,90.5,repo,https://github.com/openai/openai-dotnet,,0.450292,0.317637,0.54881,0.91,1.0,0.472425
720,estimated,,,0.512886,Windows App SDK,/microsoft/windowsappsdk,,3895,723,281013,2026-02-16T11:10:59.230000Z,28d,9.9,True,49.7,repo,https://github.com/microsoft/windowsappsdk,,0.328249,0.457203,0.661749,0.99,1.0,0.509407
721,estimated,,,0.512774,Apache Beam,/apache/beam,,6496,8414,1984586,2025-08-21T00:57:09.557000Z,6mo,9.1,True,,repo,https://github.com/apache/beam,,0.278328,0.627521,0.764853,0.91,1.0,0.125882
722,estimated,,,0.512757,Ant Design Pro Components,/ant-design/pro-components,,648,936,186389,2025-10-17T03:14:01.669000Z,5mo,8.7,,84.7,repo,https://github.com/ant-design/pro-components,,0.503208,0.475109,0.640094,0.87,0.0,0.165542
723,estimated,,,0.512638,Microsoft Dynamics 365 Business Central Development and IT Pro,/microsoftdocs/dynamics365smb-devitpro-pb,,3151,19842,5321807,2025-09-03T09:14:27.516000Z,6mo,8.9,,81.8,repo,https://github.com/microsoftdocs/dynamics365smb-devitpro-pb,,0.348936,0.687083,0.816881,0.89,0.0,0.133349
724,estimated,,,0.512582,Oh My Posh,/jandedobbeleer/oh-my-posh,,3188,418,100724,2026-03-03T08:20:46.881000Z,14d,9.7,True,84.6,repo,https://github.com/jandedobbeleer/oh-my-posh,,0.347797,0.419229,0.607632,0.97,1.0,0.68166
725,estimated,,,0.512478,AEDT Python Client Package,/ansys/pyaedt,,1738,242,72775,2026-01-29T08:22:39.166000Z,1mo,9.5,True,81.4,repo,https://github.com/ansys/pyaedt,,0.406992,0.381401,0.59049,0.95,1.0,0.389565
726,estimated,,,0.512388,Vogen,/stevedunn/vogen,,49487,373568,59122976,2025-09-30T06:04:24.573000Z,5mo,9.9,True,47.2,repo,https://github.com/stevedunn/vogen,,0.080125,0.890887,0.943882,0.99,1.0,0.151435
727,estimated,,,0.512133,PDF-Lib,/hopding/pdf-lib,,1053,157,61537,2025-10-20T16:22:44.968000Z,4mo,9.1,True,80.9,repo,https://github.com/hopding/pdf-lib,,0.455871,0.351512,0.581643,0.91,1.0,0.168847
728,estimated,,,0.511981,Cyclopts,/brianpugh/cyclopts,,3237,515,127743,2026-02-25T23:36:00.599000Z,19d,9.6,True,91.4,repo,https://github.com/brianpugh/cyclopts,,0.346308,0.433687,0.620166,0.96,1.0,0.6076
729,estimated,,,0.511973,Payload,/llmstxt/payloadcms_llms-full_txt,,2040,6552,1634913,2025-10-01T21:15:43.994000Z,5mo,9.3,,30.4,llmstxt,https://payloadcms.com/llms-full.txt,,0.39136,0.610156,0.75463,0.93,0.0,0.152693
